NO,NAME,IP,GENDER,DESCRIPTION,DATE,COMMENT
1074,叽里咕噜嘀小猪,四川,m,快乐快乐快乐！,Wed Aug 02 22:55:14,每一次心动的原因  全部都是因为你
1075,kongkong才_下课,河南,f,彩色脑袋统治世界,Wed Aug 02 00:41:53,我们是一家人@蔡徐坤
1076,kx82-,广东,f,未曾谋面的也终将会相遇.,Wed Aug 02 00:46:41,生日快乐 http://t.cn/A60pmlSr
1077,买瓶困牌菜籽油,浙江,f,滚呢 少管我啦！,Wed Aug 02 00:36:27,好好看的蛋糕[哇]
1078,西红柿先生是一个谜,湖北,f,故事的开头总是极具温柔。。。,Wed Aug 02 09:27:18,你闪闪发亮的同时也要平平安安❤️生日快乐！[太开心]@蔡徐坤
1079,性感大犀牛el,山东,f,我是一个天才el,Wed Aug 02 10:12:02,这个蛋糕好好看好可爱啊[舔屏][舔屏]
1080,白璧徽,湖北,f,我来过，我看见，我感受。,Wed Aug 02 00:51:16,@蔡徐坤 [蛋糕][蛋糕][蛋糕]
1081,大奎_ker,云南,f,认真生活就已经很动人了。,Wed Aug 02 00:45:29,好漂亮，蔡徐坤来看
1082,叽里咕噜嘀小猪,四川,m,快乐快乐快乐！,Wed Aug 02 22:55:37,想去的星球，要多久能带你走
1083,礼貌大直囡_,广东,f,耀眼的爱穿过胸膛，孤傲的玫瑰刺进心脏.,Wed Aug 02 00:44:51,漂亮！家一直在！[彩虹屁][彩虹屁][彩虹屁]
1084,中蓝色的乌柳,广东,f,我是他用爱浇灌的玫瑰，自然也只为他绽放,Wed Aug 02 00:37:08,蛋糕好好看[爱你]
1085,7K芒果冰,江苏,m,,Wed Aug 02 00:47:57,生日快乐！一直在
1086,呀碎冰冰分你一半,江西,f,7777,Wed Aug 02 00:50:48,好可爱的蛋糕
1087,7K芒果冰,江苏,m,,Wed Aug 02 00:47:52,狮子猫咪[抱一抱]
1088,收集下课的信,河南,f,一直在一直爱,Wed Aug 02 00:48:12,宝宝吃蛋糕@蔡徐坤 [爱你][爱你][爱你]
1089,foreverKun1_,四川,f,未曾谋面的·终将会相遇,Wed Aug 02 00:47:23,蛋糕好漂亮[哇][抱一抱]
1090,西红柿先生是一个谜,湖北,f,故事的开头总是极具温柔。。。,Wed Aug 02 09:27:32,"If you need me,I will be your side.生日快乐🎂@蔡徐坤"
1091,西红柿先生是一个谜,湖北,f,故事的开头总是极具温柔。。。,Wed Aug 02 09:27:25,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂@蔡徐坤
1092,7K芒果冰,江苏,m,,Wed Aug 02 00:42:11,生日快乐[抱一抱]
1093,7K芒果冰,江苏,m,,Wed Aug 02 00:42:02,好漂亮的蛋糕！！
1094,7K芒果冰,江苏,m,,Wed Aug 02 00:42:22,生日快乐！一起解迷
1095,kun之夏_,江苏,f,我不装了，黑化版纽枯禄kun回归,Wed Aug 02 00:41:49,好可爱，祝坤哥生日快乐
1096,彤彤彤彤m,重庆,f,未曾谋面的终将会相遇,Wed Aug 02 00:39:31,生日快乐[心]@蔡徐坤
1097,CoeK_Aug-2,河北,f,我女@蔡徐坤,Wed Aug 02 06:59:29,生日快乐[开学季]蛋糕好漂亮[爱你]
1098,祈渝kun_,湖南,f,大胆做自己 开开心心,Wed Aug 02 00:36:38,生日快乐！天天开心[哇]
1099,小葵花呀August,安徽,f,蔡徐坤♡  快乐至上 我才不管你怎么说！,Wed Aug 02 00:37:04,生日快乐蔡徐坤
1100,春和景明MH,安徽,f,,Wed Aug 02 03:51:33,生日快乐[哈哈]
1101,你说他不知道,山西,f,,Wed Aug 02 06:22:34,生如快乐
1102,春天的雨0802,江苏,f,,Wed Aug 02 05:41:13,生日快乐！
1103,Luis_iiiK,浙江,f,"生如苔花,努力绽放   上大学",Wed Aug 02 00:41:10,狮子🦁 猫咪🐈
1104,他又纯又欲,河南,f,爱不与猜忌同生，我爱着一只小狐狸,Wed Aug 02 02:54:52,你的蛋糕也挺好看了吧[哇]
1105,蔡徐坤KUN代号猫猫,广东,m,“FREAKY ²⁰”,Wed Aug 02 00:36:10,好可爱哦[好爱哦]
1106,大奎小葵都帅,广东,m,,Wed Aug 02 02:49:54,好漂亮啊[打call]
1107,念奎安,辽宁,m,,Wed Aug 02 07:17:26,好漂亮的蛋糕！
1108,_每天都困困的喔,山东,f,forever,Wed Aug 02 07:37:09,生日快乐[蛋糕][蛋糕]
1109,DIAN-噗噗,江苏,f,耶斯耶斯 DIAN-努力准备考研-奋斗版-噗噗！！,Wed Aug 02 00:30:13,坤哥生日快乐呀 愿无事绊心弦 所念皆如愿[抱一抱][抱一抱]@蔡徐坤
1110,八月恋雪葵,河南,f,喜欢你有始有终💗 ​​​KUN&IKUN,Wed Aug 02 00:31:50,做你喜欢的爱你
1111,DIAN-噗噗,江苏,f,耶斯耶斯 DIAN-努力准备考研-奋斗版-噗噗！！,Wed Aug 02 00:30:30,@蔡徐坤
1112,Imwait_ing,新疆,f,爱人如己.,Wed Aug 02 00:34:43,祝蔡徐坤25岁生日快乐[蛋糕][庆祝]
1113,今天你困了莫,海南,f,未曾谋面的终将会见面～,Wed Aug 02 00:37:40,生日快乐🎂我们在等你回家[抱一抱]@蔡徐坤
1114,蔡徐坤和我一起好好吃饭,福建,f,来日不方长 当下即最好,Wed Aug 02 00:34:40,生日快乐🎂
1115,就叫我小i叭,天津,f,wuli小闪,Wed Aug 02 00:37:20,宝宝生日快乐[心]
1116,KUN_真儿,广东,f,已🔒勿扰  一位90姐姐粉，只专注蔡徐坤,Wed Aug 02 00:53:13,生日快乐🎂
1117,S5317,新疆,f,永远不做任何人的planB,Wed Aug 02 00:35:08,生日快乐！
1118,祈渝kun_,湖南,f,大胆做自己 开开心心,Wed Aug 02 00:45:58,生日快乐[哇]
1119,甜甜的蔡仙生,浙江,f,未曾谋面的也终将会相遇,Wed Aug 02 00:43:24,蔡徐坤生日快乐
1120,蔡葵味的奶泡,福建,f,花花世界，静守己心,Wed Aug 02 01:12:22,生日快乐！！
1121,-Cilk,天津,f,Sharing love🖤,Wed Aug 02 00:49:32,蔡徐坤生日快乐[打call]
1122,小葵好爱困aaa,河北,f,爱 希望与爱 从未离开,Wed Aug 02 03:46:36,生日快乐 @蔡徐坤
1123,Aicai_Lover,广东,f,离了蔡徐坤我活不了一点,Wed Aug 02 01:05:54,顺顺利利
1124,嘉玥kkklll,四川,f,大奎的憨憨,Wed Aug 02 00:45:49,我的愿望是你的愿望都会实现[抱一抱]生日快乐
1125,迷人雪纳瑞k,河北,f,唯粉,Wed Aug 02 01:49:22,要一直开心@蔡徐坤
1126,嘉玥kkklll,四川,f,大奎的憨憨,Wed Aug 02 00:45:37,生日快乐 @蔡徐坤
1127,八月雪k,广西,f,Be my lover.,Wed Aug 02 00:48:10,自由至上！生日快乐！万事顺意[蛋糕][蛋糕][蛋糕]
1128,Lao劳想睡觉,山东,f,,Wed Aug 02 00:53:20,生日快乐！，
1129,土土LINK,河南,f,...我也是你星球的一部分吗—当然,Wed Aug 02 11:08:38,蔡徐坤生日快乐[打call]🎂
1130,收集下课的信,河南,f,一直在一直爱,Wed Aug 02 00:47:56,生日快乐 等你回家[毕业帽]
1131,嘉玥kkklll,四川,f,大奎的憨憨,Wed Aug 02 00:45:43,你在 家在 我在❤️生日快乐
1132,蔡徐坤的玉米淀粉,河南,f,,Wed Aug 02 00:42:46,他的存在，只是自己年鉴的标签。@蔡徐坤
1133,August_好困,河南,f,听先生的歌.,Wed Aug 02 00:44:12,Love never fails.@蔡徐坤
1134,Shirley_8152,马来西亚,f,,Wed Aug 02 22:55:07,今天你生日 送你一个礼物吧【 🎁🎊❤️❤️】 是我给你的生日祝福[挤眼]
1135,Shirley_8152,马来西亚,f,,Wed Aug 02 19:54:13,不念过往，不畏将来，不忘初心。生日快乐🎂🎈
1136,Sweeeett小纤,湖北,f,花花世界 静守己心,Wed Aug 02 00:41:07,生日快乐我的小坤
1137,收集下课的信,河南,f,一直在一直爱,Wed Aug 02 00:42:25,生日快乐
1138,sanan82,广西,f,我仍守着花海等你归来,Wed Aug 02 00:40:55,生日快乐开开心心健健康康的[抱一抱][抱一抱][抱一抱][抱一抱][抱一抱]
1139,Luis_iiiK,浙江,f,"生如苔花,努力绽放   上大学",Wed Aug 02 00:39:56,遂心如意 生日快乐！
1140,卡崩卡困,四川,f,没啥，你看了也没用,Wed Aug 02 14:05:48,天天快乐！天天开心啊！
1141,奎阿葵k,江苏,f,未曾谋面的也终将会相遇。,Wed Aug 02 11:55:20,宝宝生日快乐[蛋糕]
1142,小汪在努力了,北京,f,🌸我和小坤都会越来越好🌸 镇魂🌸,Wed Aug 02 10:29:16,生日快乐宝宝[抱一抱]
1143,抱抱小葵好咩,广东,f,蔡徐坤未来可期！,Wed Aug 02 08:13:10,生日快乐啊
1144,月亮要打呼,湖南,f,当克莱因蓝遇上王者金 爱上蔡徐坤已命中注定,Wed Aug 02 10:28:18,生日快乐 希望你带着新的音乐作品杀回来[心][心]@蔡徐坤
1145,蔡蔡要平安,云南,f,外求 转向 内求,Wed Aug 02 09:25:10,生日快乐，愿你安好@蔡徐坤
1146,永远是阿困小朋友,广东,f,get不到蔡徐坤吗？没关系，这是很正常的事情，毕竟我们都是在不停的相遇和分别的过程里找到真正志同道合的人，祝你未来一切都好，没品位的东西😜,Wed Aug 02 09:17:38,总有人山高路远，为你而来！𝐋𝐨𝐯𝐞 𝐧𝐞𝐯𝐞𝐫 𝐟𝐚𝐢𝐥𝐬.生日快乐🌹@蔡徐坤
1147,是终生生,浙江,f,K,Wed Aug 02 07:06:29,生日快乐！！！顺顺利利
1148,ziiiiiiikun,江西,f,即使万人仰慕 我对你一见如故,Wed Aug 02 00:53:39,蔡徐坤 生日快乐[送花花][送花花][送花花]
1149,shsusgn,重庆,f,KUN&IKUN,Wed Aug 02 08:01:28,我们一直都在
1150,-Cilk,天津,f,Sharing love🖤,Wed Aug 02 00:49:39,蔡徐坤生日快乐[心]
1151,路過蜻蜓98,四川,m,,Wed Aug 02 02:15:46,一切顺顺利利
1152,kiki-0711,四川,f,日常+生活🎬  (KUN💙 💙 ),Wed Aug 02 03:19:11,生日快乐 永远自由快乐[耶][耶]
1153,路過蜻蜓98,四川,m,,Wed Aug 02 02:14:54,坤  生日快乐🎂
1154,尤绾____,江西,f,弟弟只有2cm,Wed Aug 02 07:45:48,要开心啊
1155,CAXKkkkkkkk,江西,f,,Wed Aug 02 07:24:13,生日快乐[蛋糕]
1156,葵葵公主的保安,广西,f,大耗被封了。,Wed Aug 02 00:54:45,生日快乐小坤
1157,Ubelik,安徽,f,,Wed Aug 02 00:42:26,生日快乐蔡徐坤！
1158,-18年春_,湖南,f,,Wed Aug 02 00:55:16,蔡徐坤生日快乐
1159,小颖软糖228,广东,f,,Wed Aug 02 00:41:37,@蔡徐坤 爱你[好爱哦][好爱哦][好爱哦]
1160,无脚的鸟儿一直飞,江西,f,,Wed Aug 02 00:43:21,生日快乐哦
1161,无法解开心锁的结,河南,f,,Wed Aug 02 00:39:02,蔡徐坤生日快乐！！
1162,即可爱你一人,山东,m,,Wed Aug 02 00:40:37,生日快乐[送花花]
1163,nine困兔,山东,f,少年终将会战胜资本,Wed Aug 02 00:37:47,生日快乐 平安健康
1164,小蔡别流泪,云南,f,我一直都在,Wed Aug 02 00:39:02,我在@蔡徐坤
1165,短情诗0802,山东,f,有人会爱真实的你,Wed Aug 02 00:39:02,坤哥生日快乐[蛋糕]一切顺利
1166,奎园里的小宝宝,重庆,m,,Wed Aug 02 00:37:54,我们都在
1167,covefeight_2,四川,f,圆谅你了,Wed Aug 02 12:27:12,生日快乐[喵喵]
1168,菜味困困,湖南,f,大狮子的小猫咪,Wed Aug 02 00:36:20,所愿皆所得
1169,在南冰洋许愿,甘肃,m,,Wed Aug 02 00:40:51,永远做自己所热爱的[打call]
1170,媽媽愛坤寶,中国香港,f,,Wed Aug 02 12:42:07,生日快乐[心]@蔡徐坤
1171,Shirley_8152,马来西亚,f,,Wed Aug 02 23:33:38,愿你被幸福环绕 被快乐包围❤️
1172,Shirley_8152,马来西亚,f,,Wed Aug 02 23:05:47,生日蛋糕一定要吃哦 可是也别吃太多 会变胖🤭🤭
1173,Shirley_8152,马来西亚,f,,Wed Aug 02 23:12:04,Hope you get everything that your heart desires ❤️
1174,kun的妈粉1972,四川,f,,Wed Aug 02 07:52:29,崽崽，25岁以后都能万事顺意！希望你自由，平安，健康，快乐！我们都在等你回来哟！生日快乐
1175,多吃点点-抢到内地演唱会门票,云南,f,我仍守着花海等他归来,Wed Aug 02 00:38:48,生日快乐 @蔡徐坤
1176,璃晴子,山东,f,Better and better.,Wed Aug 02 10:02:49,要开心@蔡徐坤
1177,浪漫兴衰,广东,f,𝐂𝐚𝐢𝐗𝐮𝐊𝐮𝐧,Wed Aug 02 00:36:11,我们向阳而生蔡徐坤生日快乐@蔡徐坤
1178,雪葵_coco,新疆,m,,Thu Aug 03 00:26:30,总有人山高路远，为你而来！𝐋𝐨𝐯𝐞 𝐧𝐞𝐯𝐞𝐫 𝐟𝐚𝐢𝐥𝐬.生日快乐🌹@蔡徐坤
1179,魚_YY_,福建,f,KUN&IKUN.FOREVER,Wed Aug 02 00:36:24,蔡徐坤生日快乐！
1180,喜欢吃菜心_,山东,f,,Wed Aug 02 00:36:12,生日快乐呀
1181,你别逗了好吗_想坤版,湖南,f,2018.4.11——forever,Wed Aug 09 09:23:46,我一直觉得有另外的一个自己，他已经把现在做过的事情全部都经历过了，他已经在前面等着我。@蔡徐坤
1182,蔡徐坤你也困了吗,湖北,f,25,Wed Aug 02 00:35:29,生日快乐呀[打call][打call][打call]
1183,你别逗了好吗_想坤版,湖南,f,2018.4.11——forever,Wed Aug 09 09:23:43,不管是现在正发生的，还是你害怕要经历的，可能你觉得它是一件坏事情，其实未必。
1184,你别逗了好吗_想坤版,湖南,f,2018.4.11——forever,Wed Aug 09 09:23:40,吃东西的话，胃是离你心最近的地方.你吃得饱了之后，就会很有安全感。@蔡徐坤
1185,小葵爱吹泡泡-高考上岸版,山东,f,想我了就隔着屏幕亲我吧,Wed Aug 02 00:34:19,一切顺利
1186,困酱天下第一好,湖南,f,姐狗一枚,Wed Aug 02 00:31:52,生日快乐小坤
1187,蔡徐坤的歌超好听,重庆,f,阿彩，you and me we can beat it,Wed Aug 02 00:33:22,一定要早点见面@蔡徐坤
1188,香蔡飞你一脸_,天津,f,恶魔把我带入地狱回不去只许混乱蒙着眼。,Wed Aug 02 00:33:45,生日快乐宝宝[心]
1189,苏颜颜儿,广东,f,只希望坤和我都能顺顺利利！平平安安！,Wed Aug 02 00:34:34,生日快乐[哈哈]
1190,彩色妳妳,江苏,f,,Thu Aug 03 00:13:51,生日快乐[心]
1191,PTX_,河北,f,爱财爱己，风生水起,Thu Aug 03 00:10:51,生日快乐^
1192,春风送庭燎,湖南,f,你像丘比特赐予我的首选,Wed Aug 02 23:40:15,坤 生日快乐
1193,蔡小葵82-kun,河南,f,蔡徐坤永远是top1,Fri Aug 04 07:08:59,早啊@蔡徐坤
1194,喵喵哒小米,内蒙古,f,Next chapter loading…,Wed Aug 02 00:36:00,生日快乐！
1195,璎珞曲奇,海南,f,时间会帮你筛选出真正爱你的人,Wed Aug 02 00:35:42,任何都浇不灭你对音乐的热爱，生日快乐[抱抱]
1196,啊呆呆的我,中国台湾,f,,Wed Aug 02 17:28:26,生日快乐 蔡小葵[打call]
1197,第82页情诗,浙江,f,蓝玫瑰,Wed Aug 02 20:30:14,生日快乐@蔡徐坤
1198,KH717,陕西,f,,Wed Aug 02 00:34:58,天天开心[哇]
1199,葵葵啊啊呀,贵州,f,,Wed Aug 02 00:33:23,天天开心
1200,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 00:32:55,做你自己生日快乐@蔡徐坤
1201,葵葵啊啊呀,贵州,f,,Wed Aug 02 00:33:31,平平安安
1202,沈柔坤·KUN,江苏,f,,Wed Aug 16 19:57:05,等夕阳掉进了海里，我就背上你，去寻摸一池的星星。@蔡徐坤
1203,YOUPLAY_HARDTOGET,广东,f,是多少轮回的眷恋，在脑海里不停浮现,Wed Sep 06 21:40:30,让你我都无惧存在，不回头只能负载，恶魔把我带入地狱，回不去只许混乱蒙着眼。
1204,YOUPLAY_HARDTOGET,广东,f,是多少轮回的眷恋，在脑海里不停浮现,Wed Sep 06 21:40:26,擅读道德条文疯了心，偷渡着败德，好让黑被技术型漂白神圣了邪恶。
1205,YOUPLAY_HARDTOGET,广东,f,是多少轮回的眷恋，在脑海里不停浮现,Mon Sep 04 22:30:13,不想走出迷宫的人，就让她们留在歌里。@蔡徐坤
1206,YOUPLAY_HARDTOGET,广东,f,是多少轮回的眷恋，在脑海里不停浮现,Mon Sep 04 22:30:09,热情，将世俗焚尽，他还以本色。@蔡徐坤
1207,YOUPLAY_HARDTOGET,广东,f,是多少轮回的眷恋，在脑海里不停浮现,Mon Sep 04 22:30:06,爱如烟花般绚烂，却注定消失于他音色间。@蔡徐坤
1208,YOUPLAY_HARDTOGET,广东,f,是多少轮回的眷恋，在脑海里不停浮现,Sun Sep 17 10:53:07,好多东西真的慢慢变成回忆，一件事情可能就留存在那一刻，然后就变成了永恒的记忆。
1209,收葵花了,湖南,m,,Wed Sep 20 10:12:38,[送花花][送花花][送花花][送花花]
1210,八月恋雪葵,河南,f,喜欢你有始有终💗 ​​​KUN&IKUN,Wed Aug 02 00:30:12,追星时人似乎拥有无限的热情和无限的勇气。看到你在舞台发光发热，仿佛自己的青春也被点燃。生日快乐🎂万事顺遂！余生漫长 只想给你最久的守护
1211,就吃一口可可饼干,福建,f,镇魂,Wed Aug 02 00:31:52,宝贝生日快乐🍰永远爱你！！@蔡徐坤
1212,八月恋雪葵,河南,f,喜欢你有始有终💗 ​​​KUN&IKUN,Wed Aug 02 00:30:17,@蔡徐坤
1213,小坤牌火焰山,浙江,f,爱人如己,Wed Aug 02 00:32:42,生日快乐@蔡徐坤
1214,鱼块0802,福建,m,我们家人我们是朋友我们是人@蔡徐坤,Wed Aug 02 00:32:04,@蔡徐坤 要一直开心啊
1215,糖糖不吃糖糖糖糖糖糖糖,湖南,f,女同，男的勿扰 喜欢蔡徐坤，努力接演唱会版,Wed Aug 02 00:32:53,生日快乐
1216,蔡徐坤的duang屁,广西,f,,Wed Aug 02 00:32:53,生日快乐！
1217,珊珊012233,马来西亚,f,超话粉丝大咖（蔡徐坤超话）｜我偏要你扶摇直上｜🤍蔡徐坤唯粉| 樊振东佛系球迷｜已🔒🈲️直关再单曲 先看置顶 🈲️快转我的微博！,Wed Aug 02 00:48:40,生日快乐[鲜花]@蔡徐坤
1218,不愿透露姓名的歌迷,广东,f,小坤永远开心,Wed Aug 02 00:45:53,追坤让人永远热血与青春 还要追你很多很多年@蔡徐坤
1219,八月恋雪葵,河南,f,喜欢你有始有终💗 ​​​KUN&IKUN,Wed Aug 02 00:33:02,做你喜欢的，爱坤永远在你身后，爱你
1220,捌贰的-坤_考上重高版,江西,f,⍤“所有的事情到最后都会是好事，如果还不是，那它没到最后。”,Wed Aug 02 00:35:42,喜欢听你的歌，做你一辈子的歌迷 KUN&IKUN forever 蔡徐坤25岁生日快乐！@蔡徐坤
1221,祈渝kun_,湖南,f,大胆做自己 开开心心,Wed Aug 02 00:46:09,生日快乐[爱你][爱你][爱你]
1222,发疯吧少女,宁夏,f,我仍守着花海等你归来,Wed Aug 02 00:34:19,坤哥25岁生日快乐！开启新的副本！新的一岁顺顺利利 开开心心！
1223,蔡总今天好高冷,安徽,f,爱坤坤一辈子,Wed Aug 02 00:49:13,:㊗️原创音乐制作人蔡徐坤25岁生日快乐🎂🎊又一年我们一起过生日。一直在，一直听你唱。 Only for KUN.在你不出现的这段时间里，我们都要好好生活，天天开心🥳。记得吃蛋糕哦。 KUN&IKUN is forever.@蔡徐坤 [哈哈]
1224,路過蜻蜓98,四川,m,,Wed Aug 02 02:24:00,要开开心心的，顺顺利利的！
1225,路過蜻蜓98,四川,m,,Wed Aug 02 02:22:54,生日快乐🎂爱你😘
1226,小葵的大迷姐,四川,f,,Wed Aug 02 01:14:26,照顾好自己  爱你宝贝[爱你]
1227,小葵的大迷姐,四川,f,,Wed Aug 02 01:13:25,生日快乐 🎂
1228,Kik困困um,广东,f,,Wed Aug 02 00:35:17,宝宝我很想你！记得吃蛋糕许愿 就算我们不能一起过！25岁是重生！是新的开始[抱一抱]
1229,桃桃公主O_o,湖南,f,Sharing love 🖤,Wed Aug 02 01:53:19,永远有人爱你 有人永远爱你@蔡徐坤 [抱一抱][抱一抱]
1230,Kwen_unn,新疆,m,要陪你很久很久@蔡徐坤,Wed Aug 02 01:19:05,祝宝贝生日快乐！每一天都快乐！@蔡徐坤 我永远爱你[抱一抱]
1231,就叫我小i叭,天津,f,wuli小闪,Wed Aug 02 00:34:11,生日快乐！！！！
1232,下课要给5号送水_kun,新疆,f,爱与被爱同行,Wed Aug 02 00:34:29,生日快乐宝贝@蔡徐坤
1233,Shirley_8152,马来西亚,f,,Wed Aug 02 19:55:05,感恩所经历的、所遇见的、所陪伴的，愿未来每一天：健康、平安、快乐!一切安好! @蔡徐坤 生日快乐🎂🎈❤️
1234,蔡徐坤小迷妹199012,江西,f,坤,Wed Aug 02 01:03:45,生日快乐[心]
1235,Shirley_8152,马来西亚,f,,Wed Aug 02 22:58:37,生日是该好好的庆祝一下 那我就祝你生日快乐🎂❤️（简单的祝福就是最好的庆祝方式[挤眼]）
1236,Shirley_8152,马来西亚,f,,Wed Aug 02 20:02:41,要多多爱自己 ！有能力爱自己才有余力爱他人 ❤️
1237,土土LINK,河南,f,...我也是你星球的一部分吗—当然,Wed Aug 02 11:09:03,蔡徐坤生日快乐@蔡徐坤 [打call]
1238,风吹第八十二页,江苏,f,你闪耀一下子，我缭乱一辈子,Wed Aug 02 01:38:20,生日快乐啊啊啊@蔡徐坤
1239,K侑蒽,浙江,f,我仍守着花海等你归来,Wed Aug 02 01:09:36,永远爱你@蔡徐坤
1240,小葵困_KUN,浙江,f,,Wed Aug 02 01:06:56,生日快乐蔡徐坤
1241,Xiang蔡a,福建,f,🐯/🐱,Wed Aug 02 00:51:36,生日快乐宝宝
1242,蔡憨憨困了,云南,f,蔡徐坤永不塌房 我说的,Wed Aug 02 01:02:40,生日快乐蔡徐坤@蔡徐坤
1243,xuer_06,天津,m,,Thu Aug 03 13:54:04,喜欢这个评论……上去
1244,八月雨August,福建,f,baby just hug me hug me,Thu Aug 03 12:47:43,永远爱你！
1245,情话说给_坤,重庆,f,不需要建议 不需要认同 我喜欢就值得.@蔡徐坤,Wed Aug 02 07:46:49,坤坤，25岁生日快乐！要天天开心啊@蔡徐坤
1246,Lao劳想睡觉,山东,f,,Wed Aug 02 00:53:38,新的一岁天天开心@蔡徐坤
1247,思旋在这,浙江,f,青春就是不辜负 你喜欢的人和事 kun&ikun,Wed Aug 02 12:53:14,平安顺遂
1248,Shirley_8152,马来西亚,f,,Wed Aug 02 23:02:48,许个愿 吃吃生日蛋糕 带着大家给你的祝福 继续闯[抱一抱]
